,dttl,swin,dwin,tcprtt,synack,ackdat,label,attack_cat_Analysis,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
159183,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159184,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159185,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159186,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159187,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159188,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159189,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159190,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159191,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159192,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159193,252,255,255,0.215769,0.105903,0.109866,3,0,0,1,0
159195,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159196,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159197,252,255,255,0.273133,0.172803,0.10033,3,0,0,1,0
159198,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159199,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159200,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159201,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159202,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159203,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159204,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159205,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159206,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159207,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159208,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159209,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159210,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159211,0,0,0,0.0,0.0,0.0,4,0,0,0,0
159212,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159213,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159214,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159215,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159216,252,255,255,0.065788,0.029051,0.036737,3,0,0,1,0
159217,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159218,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159219,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159220,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159221,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159222,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159223,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159224,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159226,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159227,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159228,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159229,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159230,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159231,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159232,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159233,252,255,255,0.17206,0.094629,0.077431,3,0,0,1,0
159234,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159235,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159237,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159238,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159239,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159240,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159241,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159242,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159243,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159244,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159245,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159246,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159247,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159248,252,255,255,0.135999,0.076445,0.059554,3,0,0,1,0
159249,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159250,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159251,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159252,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159253,252,255,255,0.124488,0.060472,0.064016,3,0,0,1,0
159254,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159255,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159256,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159257,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159258,252,255,255,0.206317,0.110128,0.096189,3,0,0,1,0
159259,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159260,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159261,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159262,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159263,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159264,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159265,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159266,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159268,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159269,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159270,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159271,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159272,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159273,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159274,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159275,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159276,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159277,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159279,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159281,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159282,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159283,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159284,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159285,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159286,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159287,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159288,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159289,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159290,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159292,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159293,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159294,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159296,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159297,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159299,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159300,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159301,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159302,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159303,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159304,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159305,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159306,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159307,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159308,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159309,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159310,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159311,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159312,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159313,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159314,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159315,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159316,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159317,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159318,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159321,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159322,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159323,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159324,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159325,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159326,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159328,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159329,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159331,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159333,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159334,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159335,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159336,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159337,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159338,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159340,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159341,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159342,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159343,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159344,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159345,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159346,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159347,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159348,252,255,255,0.152091,0.068816,0.083275,3,0,0,1,0
159349,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159350,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159351,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159352,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159353,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159355,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159356,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159357,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159358,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159359,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159360,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159361,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159362,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159363,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159364,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159365,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159366,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159368,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159369,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159372,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159373,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159374,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159375,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159376,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159377,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159378,252,255,255,0.096659,0.02954,0.067119,3,0,0,1,0
159379,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159382,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159383,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159384,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159385,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159386,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159387,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159388,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159389,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159391,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159392,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159393,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159394,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159395,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159396,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159397,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159398,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159399,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159400,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159401,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159402,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159403,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159404,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159405,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159406,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159407,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159408,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159409,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159410,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159411,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159412,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159413,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159414,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159415,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159416,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159419,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159420,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159421,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159422,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159423,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159424,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159425,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159426,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159427,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159428,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159429,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159430,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159431,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159432,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159433,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159434,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159435,252,255,255,0.103489,0.044092,0.059397,3,0,0,1,0
159436,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159437,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159438,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159439,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159440,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159441,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159442,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159443,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159444,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159445,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159446,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159447,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159448,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159449,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159450,252,255,255,0.143273,0.0909,0.052373,3,0,0,1,0
159451,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159452,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159453,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159454,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159455,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159456,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159457,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159458,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159459,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159460,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159461,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159462,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159463,252,255,255,0.09302,0.042916,0.050104,3,0,0,1,0
159464,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159465,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159466,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159468,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159469,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159470,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159471,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159472,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159473,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159474,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159475,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159476,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159477,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159478,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159480,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159481,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159483,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159484,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159485,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159486,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159487,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159488,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159489,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159490,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159491,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159492,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159493,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159494,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159495,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159496,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159497,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159498,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159499,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159500,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159501,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159502,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159503,252,255,255,0.235732,0.150342,0.08539,3,0,0,1,0
159504,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159505,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159506,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159507,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159508,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159509,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159510,0,0,0,0.0,0.0,0.0,2,0,1,0,0
159511,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159512,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159513,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159514,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159516,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159517,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159519,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159520,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159521,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159522,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159523,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159524,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159525,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159526,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159527,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159528,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159529,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159531,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159532,252,255,255,0.118381,0.066341,0.05204,3,0,0,1,0
159533,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159534,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159535,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159536,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159537,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159538,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159540,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159541,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159543,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159544,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159545,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159546,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159547,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159548,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159549,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159550,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159552,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159554,252,255,255,0.150449,0.048969,0.10148,3,0,0,1,0
159555,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159556,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159557,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159558,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159559,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159560,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159562,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159563,0,0,0,0.0,0.0,0.0,4,0,0,0,0
159564,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159565,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159566,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159567,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159568,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159569,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159570,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159571,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159572,252,255,255,0.102395,0.06315,0.039245,3,0,0,1,0
159573,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159574,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159575,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159576,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159577,252,255,255,0.123543,0.067032,0.056511,3,0,0,1,0
159578,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159579,252,255,255,0.102395,0.06315,0.039245,3,0,0,1,0
159580,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159581,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159583,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159584,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159585,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159586,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159587,252,255,255,0.142299,0.069103,0.073196,3,0,0,1,0
159588,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159589,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159590,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159591,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159592,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159593,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159595,252,255,255,0.097947,0.04784,0.050107,3,0,0,1,0
159596,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159597,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159598,252,255,255,0.084236,0.044476,0.03976,3,0,0,1,0
159601,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159603,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159604,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159605,252,255,255,0.091483,0.074259,0.017224,3,0,0,1,0
159606,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159607,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159608,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159609,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159610,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159611,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159612,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159613,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159614,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159615,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159616,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159617,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159618,252,255,255,0.17272,0.10483,0.06789,0,1,0,0,0
159619,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159620,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159621,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159622,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159623,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159624,252,255,255,0.132306,0.064835,0.067471,3,0,0,1,0
159625,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159626,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159627,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159628,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159630,252,255,255,0.150553,0.058827,0.091726,3,0,0,1,0
159631,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159633,252,255,255,0.154676,0.066234,0.088442,3,0,0,1,0
159634,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159635,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159637,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159638,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159639,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159640,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159641,252,255,255,0.187536,0.096587,0.090949,5,0,0,0,0
159642,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159643,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159644,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159645,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159646,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159647,252,255,255,0.114139,0.060747,0.053392,5,0,0,0,0
159648,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159650,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159652,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159654,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159655,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159656,252,255,255,0.134118,0.062,0.072118,5,0,0,0,0
159659,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159660,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159661,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159662,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159663,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159665,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159666,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159667,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159668,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159669,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159670,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159672,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159674,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159675,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159676,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159678,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159679,0,0,0,0.0,0.0,0.0,5,0,0,0,0
159680,0,0,0,0.0,0.0,0.0,5,0,0,0,0
